Review_Date,Author,Rating,Review_Title,Review,Review_Url
24 December 2009,claudio_carvalho,7," Underrated and Funny Family Entertainment
","Stuart Pearson (Kevin Nealon) heads with his family to spend a summer vacation in Creek Landing, Michigan, with his brother Nathan Pearson (Andy Richter) and his sons and their mother Rose (Doris Roberts) in an old lake house they had rented. When the television has trouble with the image, Stuart's son Tom (Carter Jenkins) and the arrogant boyfriend of his sister Ricky Dillman (Robert Hoffman) go to the attic and then to the roof, where Tom meets his cousin Jake (Austin Butler) and they find the antenna dish totally destroyed. Sooner they discover four alien invaders that are preparing an invasion of the Earth that use a mind control weapon that only affects adults and they lock the quartet in the attic. Now they need to a find a way to force the adults to leave the house and discover the vulnerability of the invaders to plot a defense plan to save our planet.",/review/rw4772459/?ref_=tt_urv
22 July 2010,fandomfatale,9," Not everyone's movie, but a lot of fun if it's your kind
","I'm in my twenties, and I loved this film. If you look at the title and the cover and know for certain you won't like it, then you probably won't. But if you think you might, then I'd recommend giving it a try, because I was a little unsure but I thoroughly enjoyed it.",/review/rw4772459/?ref_=tt_urv
29 September 2009,kosmasp,6," Silly
","You really have to find your inner child, when you watch this. And really, why would you watch this expecting anything else then a silly little comedy? It delivers on that premise and has either good actors to support some crazy humor (I forgot her name, but one of the ""Golden Girls"") or some crazy idea (a device that ... well you see, if you watch the movie)! ",/review/rw4772459/?ref_=tt_urv
12 August 2009,bill-790,6," Hey, this isn't a bad movie for little kids!
","A couple of days ago I took my 11 and 6 year old grandsons to see this movie in Oceanside, California. Suffice it to say that I did NOT decide to go jump off the nearby Oceanside Pier when the film was over. Sure, it's no world-beater. On the other hand, I was somewhat surprised that the movie was better than I had expected.",/review/rw4772459/?ref_=tt_urv
2 August 2009,grnth,8," If Kids Wrote Reviews, This'd Be Rated Higher
","I saw this movie with my 2 kids -- ages 3 and 9. Although I can't say I cared for it much, they LOVED it. I've never seen my daughter (the 3 year old) laugh so much or sit so still at a movie.",/review/rw4772459/?ref_=tt_urv
14 February 2010,Pidge_uk,8," Entertaining family movie, don't be swayed by the negative comments and rating
","Don't be mislead by the overall rating, we found this movie very entertaining when in needed of some light entertainment for the evening! ",/review/rw4772459/?ref_=tt_urv
27 December 2017,WeAreLive,9," Great movie
","Ignore all the bad reviews on here this is a really great movie for kids and teenagers to watch. 
The CGI in this movie was great. Voice actors for the alien voices were pretty spot on. The acting for this movie was great.
I am not going to spoil anything but I am going to say if you want to have a good Sci-Fi movie which both kids and adults can watch i would recomand this film.",/review/rw4772459/?ref_=tt_urv
2 August 2009,kpayne27,7," Good movie
","I am a mom with four children. My one-year-old didn't go with us, but my five-year-old, ten-year-old, and twelve-year-old went with me to see this movie. I must say it was refreshing to see a children's movie that was actually suitable for children to watch. We thought certain scenes were very cute and funny, there was no foul language, and my children enjoyed this film. It is sad that so many other movies get attention when this one is entertaining and clean. I would recommend it and think it is better than a lot of other summer films we have seen. On a scale of one to ten, I would probably give it a seven. That is an honest evaluation based on action, entertainment, humor, and story line. Overall, not a bad movie at all.",/review/rw4772459/?ref_=tt_urv
8 August 2009,dtucker86,," a good film for the whole family
","I couldn't believe the mean comments by some of the other people posted here. Every once in a while its good to see a film that makes you feel like a kid again. I think thats called appealing to your inner child. Yes this movie doesn't have a believable story or great special effects, but come on folks. I saw this film today and the kids in the theater were laughing and having a ball. It appeals to them because in the movie that kids are the heroes SPOILER ALERT who stop the aliens, outsmart the adults and save the world. I thought it was so cute in the film how that little girl bonded with one of the aliens. It was sad when they said goodbye, a real tearjerker. I also enjoyed the slapstick in the film especially with the arrogant jock, it was nice seeing him humbled like that. Kevin Nealon, who used to be on Saturday Night Live, has a good part in this as a well meaning but dorky father. I also wanted to mention the noted character actress Doris Roberts who plays the grandmother, she was on my parent's favorite show Everybody Loves Raymond. There is a scene in this film where the aliens possess her and she turns into a superhero and kicks butt. It is the single funniest scene I have witnessed in a film this entire year. I thought I would fall out of my seat! I'll bet Ms. Roberts had a ball making this film. I'm glad I went to see this film and highly recommend it. It wont win any Golden Globes or Oscars and the American Film Institute will never consider it a classic but it will make you laugh and feel good after the credits roll, isn't that why we go to the movies?",/review/rw4772459/?ref_=tt_urv
13 August 2009,matus92,6," Enjoyable Children's Film
","As my title implies, most children will find this film enjoyable. I went to see it with my younger brother and he loved it. Does ""Aliens in the Attic"" have content the parents would enjoy? Not really, and no it doesn't have the depth of humour that Pixar or the older Disney films have. It's just a fun kids comedy with plenty of slapstick to keep them amused throughout.",/review/rw4772459/?ref_=tt_urv
