Review_Date,Author,Rating,Review_Title,Review,Review_Url
8 January 2016,A_Different_Drummer,9," Unexpected out of nowhere against all odds classic
",This was my 4th viewing and now ready to review.,/review/rw7629472/?ref_=tt_urv
16 November 2003,bob the moo,," A really nice, funny movie for Christmas despite a little bit of the inevitable smaltz
","Accidentally finding his way into Santa's bad once Christmas Eve, little baby orphan Buddy ends up in the north pole, where he is raised by the elves as one of their own.  As he gets ever bigger and less and less suited to the elf lifestyle he is told about his real father and decides to go to New York to find him.  However Buddy's natural smile and elfish enthusiasm doesn't really fit in with New York, not to mention a father who rejects him.",/review/rw7629472/?ref_=tt_urv
23 December 2007,moonspinner55,7," A star is born in this laugh-out-loud holiday comedy...
","Charming Christmas confection--about a boy raised by elves in the North Pole who grows up and journeys to N.Y.C. in search of his biological father--puts a clever spin on even the most familiar gags, successfully walking a fine line between absurdist comedy and holiday schmaltz. Will Ferrell looks like a string-bean in yellow tights and, with his mass of curly hair peeking out from underneath his elf's hat, he could easily be used as a walking punchline. Fortunately, director Jon Favreau's handling of ""Elf"" is incredibly nimble, treating Ferrell and his naive character Buddy with the utmost respect; you can laugh at all the silly pranks without ever feeling guilty. Favreau's work is smooth, and he's assembled an incredible supporting cast of character actors to back his star, though some may find the climactic moments (involving Edward Asner as Santa Claus) a bit too literal--and the movie is certainly funnier before we get to this point. Still, the special effects are kept to a minimum in order to let the people shine...and that's not only refreshing, it's heart-warming. *** from ****",/review/rw7629472/?ref_=tt_urv
21 December 2020,mark.waltz,10," There's magic in the man in green.
","The perfect holiday movie for the cynical New Yorker (or anybody from any other metropolis) is so colorful and cheerful, yet not one that will give you a sugar overdose. It's the story of Buddy the elf, Will Ferrell, an actor I normally can't abide. He's an orphan who crawled into Santa's bag and was adopted by bachelor elf Bob Newhart and when he learns the truth of who he is heads to the Big Apple to locate his father, the cynical James Caan, and ends up finding a family.",/review/rw7629472/?ref_=tt_urv
31 December 2010,TheLittleSongbird,7," Sweet and charming, salvaged by the cast
","Elf isn't a perfect Christmas movie, but it was sweet and charming with a great cast. The script can be a little too fluffy and unfocused sometimes though, while the pace occasionally lags and some jokes such as Buddy eating the sweets felt forced. However, it does look terrific, with the locations striking and the cinematography very nice. The soundtrack is a nice addition too, it made me nostalgic and all the more ready for Christmas. The story while simple and a tad predictable is at least original and well-meaning, while the direction is credible. The cast is what gives Elf its staying power and charm. Although I am not a fan of Will Ferrell, I think he really shone here as Buddy, while Zooey Deschannel is beautiful and a huge part of the film's charm, James Caan is a suitably gruff father-like figure and Bob Newhart is wonderful. All in all, it is a sweet film if you forgive the slightly cliché ending, by all means not for all but the cast do save the day. 7/10 Bethany Cox",/review/rw7629472/?ref_=tt_urv
14 December 2015,pyrocitor,8," Reflexive Christmas cheer without the jeer
","At first glance, it's hard to imagine a less likely candidate for an unironic Christmas film than the director/star of the snappy, sardonic Swingers (and soon-to-be director of Iron Man, of all things). Yet, curiously enough, it's this particular background that makes Jon Favreau so well-suited (ha) for the job. Sharp enough not to tumble into the schmaltz too heavily but shrewd enough to recognize the value in playing it straight, Favreau's Elf hits the ideal balance between being fun for kids while clever and sweet enough to remain tolerable for adults without caving to becoming closeted-self-loathing. It's no wonder that such a comparatively recent film has already worked its way into vintage holiday movie canon. ",/review/rw7629472/?ref_=tt_urv
3 October 2019,patriciogl10,8," Classic Christmas spirit.
","This is the kind of Christmas movie you should be watching every 25th of December apart from your usuals. It's a wonderful story, with a strong Will Ferrell, playing an innocent, child-like, distracted elf who has no idea how the real world functions, as he is on the quest to search for his real family. He is willing to spread the Christmas spirit on a city which apparently hasn't got the spark in its eyes, so there is a hard task on his hands.",/review/rw7629472/?ref_=tt_urv
10 November 2003,george.schmidt,," An instant holiday classic: Ferrell's crowning achievement to date!
","ELF (2003) *** 1/2 Will Ferrell, James Caan, Mary Steenburgen, Edward Asner, Bob Newhart, Zooey Daschanel, Daniel Tay, Amy Sedaris, Faizon Love, Andy Richter, Kyle Gass, Michael Lerner, Artie Lange, Peter Billingsley, Peter Dinklage, Claire Lautier, Jon Favreau. Ferrell gives an inspired lunacy turn as a man who was raised by elves at The North Pole and discovers to his dismay he's actually human sparking his quest to be re-united with his long-lost father (Caan in an inspired bit of casting), a 'naughty-list' occupant, who works as a children's book publisher in New York City, just in time for Christmas. Hysterically funny thanks to the goofy yet sweet and wonderful turn by Ferrell (no one else could pull off the razor's edge of looking like an idiot yet retaining the innocent glee of a child and bares a striking resemblance to Tom Hanks' turn in 'BIG') with a great cast especially the beguilingly pretty Daschanel as his fellow Santa's Little Helper at Gimbels'who he falls in love with. Directed with style and witty warmth by Favreau (who has a cameo) and written by newcomer David Berenbaum with a smart, fun script that caters to all ages with a nostalgic nod to classic animated holiday specials for good measure. An instant holiday classic. Trivia note: Billingsley, best known as Ralphie from the yuletide cinematic classic, plays 'A CHRISTMAS STORY' the elf foreman!",/review/rw7629472/?ref_=tt_urv
20 December 2016,Christmas-Reviewer,8," WOW I forgot how great this film was
",BEWARE OF BOGUS REVIEWS. SOME REVIEWERS HAVE ONLY ONE REVIEW TO THEIR NAME. NOW WHEN ITS A POSITIVE REVIEW THAT TELLS ME THEY WERE INVOLVED WITH THE MOVIE. IF ITS A NEGATIVE REVIEW THEN THEY MIGHT HAVE A GRUDGE AGAINST THE FILM . NOW I HAVE REVIEWED OVER 200 HOLIDAY FILMS. I HAVE NO AGENDA. I AM HONEST ABOUT THEM. ,/review/rw7629472/?ref_=tt_urv
1 November 2021,sudiniup,10," The best feel good Christmas movie ever!
","I love Elf every time I see it. Love!!!! Buddy is full of love, innocence and hope. He expects the best in everyone and believes there is good in everyone.",/review/rw7629472/?ref_=tt_urv
1 December 2019,UniqueParticle,9," Wonderful holiday spirit film - Never gets old
","I was lucky enough to see in the theater today which was so much fun! Will Ferrell is endlessly entertaining in just about anything. Zooey Deschanel is especially stunning in this role, she's a glow of true beauty. Elf is so much fun as should be to many others too! Numerous funny parts and several heartwarming bits makes for a lovely gem that I'll always appreciate.",/review/rw7629472/?ref_=tt_urv
