Review_Date,Author,Rating,Review_Title,Review,Review_Url
11 February 2013,PennyReviews,8," chocolate dream
","This film is not recommended to those who are on a low calorie diet, because it makes you want to dive into a bowl of succulent chocolate. It's amazing how a simple movie can do that, without even using the scent to lure you. Chocolate turns an ordinary village of France into a sweet world, a fairy tale among simple people. The costumes and the scenery are very believable, really capturing the era and the atmosphere, of that time. But the story is good as well, without getting boring, speaking about the love that can tie family and friends together, the stereotypes that support closed communities of the countryside and how a simple ingredient like chocolate, can turn everything upside down. Great performances from the main and supporting cast actors and a memorable soundtrack. All in all chocolate is a remarkable film.",/review/rw1342093/?ref_=tt_urv
29 December 2013,jackasstrange,8," Both artistic and very entertaining
","Chocolat is a good film. The plot is indeed very good, and despite being simple at a first sight it have various layers and subtle symbolism, specifically in the 'chocolate' types. For example, for the boy with a spicy personality, bitter chocolate she offered. And to the woman depressed, scarred by life,with bitter personality, she then offered spicy chocolate. The chocolat itself represented some kind of a freedom and liberation of the repressed side of the persons. Very interesting, and it's definitely a film to be appreciated. The way the city reacts is also very curious. The characters which appears in the film have special kind of personality and a subtle meaning in them as well. And is up to the viewer to discover what these meanings are.",/review/rw1342093/?ref_=tt_urv
17 March 2013,AvidClimber,8," Chocolat — The tale of a mother and her will to help using cocoa
","Chocolat is about the oddball in the village, the outsider bringing new perspective. It's presented to us as a tale told from mother to daughter, almost like a legend.",/review/rw1342093/?ref_=tt_urv
14 August 2005,lee_eisenberg,10," Your mouth will water.
","I actually was rooting for ""Chocolat"" to win Best Picture for 2000. If you're the type who easily gives in to temptation, then this is the movie for you. Vianne Rocher (Juliette Binoche) and her daughter open a chocolate shop in a small French town where the mayor has suppressed all forms of happiness. But once Vianne and her daughter start selling their chocolates, things start to change for the better. And some people in town don't like that.",/review/rw1342093/?ref_=tt_urv
1 February 2001,jhclues,10," A Sweet Delight!
","A film to awaken the senses and stimulate the sweet tooth, `Chocolat,' directed by Lasse Hallstrom and starring Juliette Binoche. is both a sensuous and sensational delight.  In the mid 50s, as if borne on the winds of fate, a somewhat mysterious woman arrives in a small town in France, with a young daughter, Anouk (Victoire Thivisol) in tow and a special talent that soon has the townsfolk in quite a stir.  Binoche is Vianne Rocher, a woman who uses her exotic recipe for chocolate to unlock the repressed sensibilities of the predominately Catholic citizenry, heretofore kept under the rigid and righteous thumb of the Mayor, Comte de Reynaud (Alfred Molina), with no respite or help, even from the town's young and inexperienced priest, Pere Henri (Hugh O'Conor).  And because Vianne has the audacity to open her chocolate shop during Lent, when of course her sumptuous treats are forbidden, she quickly runs afoul of the Mayor and a battle of wills between the two ensues.  Her chocolates are irresistible, but the Mayor has tradition and religion on his side, and it puts the free-spirited Vianne-- who has something of the gypsy in her-- to the test. 	As a director, Hallstrom has just the right touch that brings out the best this story has to offer, which is to say, quite a bit.  It's an affecting and funny movie that will touch you emotionally as it involves you with the characters; Hallstrom knows what buttons to push and when, and it works splendidly.  There's a touch of mystery surrounding Vianne that underscores the sensitivity of the story, and Hallstrom never allows it to become maudlin, which successfully maintains the integrity of the drama.  And there are moments throughout the film that evoke an almost dream-like sense of pacification that draw you in as you indulge in the mouth watering visual pleasures of the chocolate.  Be forewarned, though, it's a tough one for diabetics to watch. 	What Hallstrom also has going for him in this one is an absolutely exquisite cast, many of whom give Oscar worthy, memorable performances, beginning with the superb Juliette Binoche.  There's an earthy, enigmatic and classic sense of beauty about her that make her presence on screen captivating; she's simply a joy to behold.  Judi Dench (Amande), meanwhile, does a terrific character turn as a mother whose daughter, Caroline (Carrie-Anne Moss), deems her an embarrassment and a bad influence on her son, Luc (Aurelien Parent-Koening), and Lena Olin (Josephine) is outstanding as well, as an unhappy woman who finds hope in Vianne's undaunted spirit. Three extraordinary performances from gifted actresses that should be recognized with Oscar nominations.  And Molina, too, as the narrow minded Comte, gives possibly the best performance of his career, while Johnny Depp (Roux) lends some charm as the leader of a roving community of river people. 	Rounding out the supporting cast are John Wood (Guillaume), Peter Stormare (Serge) and Leslie Caron (Madame Audel).  Possibly the `sweetest' film of the year, as well as one of the best, `Chocolat' is a visual and emotional triumph that will warm your heart and make your taste buds salivate, with a story and characters as rich and satisfying as the candy they embrace.  It's a film with a human touch whose images and sensitivity will remain with you long after the screen has gone dark; an uplifting, entertaining movie that proves that the answers to the mysteries of life just may be found in that box of chocolates, after all.  I rate this one 10/10.",/review/rw1342093/?ref_=tt_urv
6 May 2005,Travis_Bickle01,8," Enjoyable comedy-drama directed by Lasse Hallström
","Beautiful movie from master-director Lasse Hallström (The Cider House Rules, The Shipping News, What's Eating Gilbert Grape) with wonderful performances by Juliette Binoche, Judi Dench, and Hallström's wife Lena Olin. ""Chocolat"" is a very beautiful and touching movie about a single mother with a daughter who decides to open a ""chocolaterie"" in a very conservative village during Lent. What follows almost looks like a fairytale: the characters, the story, the music, the whole idea of an old conservative French village ",/review/rw1342093/?ref_=tt_urv
4 March 2001,findkeep,," Taste-teasing Mouthmelting Movie Magic
",Chocolat,/review/rw1342093/?ref_=tt_urv
15 January 2022,Sleepin_Dragon,10," Decadent, creamy and sweet, a chocolate covered masterpiece.
","A woman and her daughter move to a small (minded) French Village, and set up a Chocolate shop.",/review/rw1342093/?ref_=tt_urv
18 August 2001,FigNewton,8," Mmmm, Mmmm, Good!
","I had heard all the rave reviews, saw the number of Oscar nominations this flick received but still wasn't convinced it was a movie I'd like.  I want to kick myself now for waiting this long to see it!  Yes, I forsook the big screen for the video but I wasn't disappointed a bit.",/review/rw1342093/?ref_=tt_urv
21 November 2015,Kirpianuscus,," seductive
","seductive at each level. and in different forms. soft, like a spring morning, refreshing, delicate, well made and full of high quality romanticism. more a flavor than a film. and that is not a real surprise because it is a film about love in different definitions. a film who has the gift to be more than part of a precise genre but a sort of mixture of emotions, stories and decisions who reminds old ages of the viewer and gives more than criticism about small sins who could be, for many virtues.a film about life like a mixture of parable and fairy tale. and a lovely lesson about the value of small things. for a kind of spectators, a necessary movie.",/review/rw1342093/?ref_=tt_urv
