Review_Date,Author,Rating,Review_Title,Review,Review_Url
6 October 2010,mjk280,10," Possibly my favorite drama ever
","I hate giving 10's because nothing is perfect, but a 9 doesn't do it justice. There have been a lot of 9's over the years but this show is even better than those. ",/review/rw2097039/?ref_=tt_urv
30 September 2022,DiCaprioFan13,9," As good as everyone says it is!
","What can I say about The Shield that hasn't already been said? It was absolutely brilliant! It was so far ahead of its time when it came out from 2002-2006 and has been copied many times since. The writing and acting is what makes this show so special. It follows a rogue cop in the Los Angeles police department named Vic Makey (Michael Chilkis), who leads a criminal division task force that will do anything possible and go to any lengths to take down the criminals they're chasing, including breaking the law or working with other criminals. The Shield is one of the best to ever do it. It's one of the most compelling police dramas to ever be on television.",/review/rw2097039/?ref_=tt_urv
31 July 2020,danielcereto,10," The Shield on 2020
","I just finished this series today on July 2020 and all I have to say is that it does not look cheap, old or non interesting, just keeping in mind this was filmed between 2002-2008.
First, most of the main cast are extremely good actors. Vic, Aceveda and Shane were the most powerful.
Second, the storyline and the length of the chapters are quite good too. Probably the story could have been told with 4-5 seasons easily. But it is what it is.
Last, camera work, make up and sound are pretty cool. I can't believe this show started on 2002.
On the other hand, seems some characters were not fully developed or look like the writers didn't want to give them credit. But not a big thing.
So, overall if you're looking for an excellent cops show, brutal, raw and almost perfect, this one is for you. Now, I'm going to watch The Wire. I want to compare both shows and see which one is better.",/review/rw2097039/?ref_=tt_urv
28 July 2020,Supermanfan-13,9," Among the best cop shows ever created!
",The Shield is absolutely deserving of its hype and still holds up as much today as it did when it was on over 12 years ago! There are sooo many good police shows out there to choose from but The Shield is among the best to ever do it. It will keep you on the edge of your seat throughout the entire series!,/review/rw2097039/?ref_=tt_urv
9 August 2022,travola-35109,10," Top 10 all time show.
",The Shield is incredible and a trailblazer for modern tv drama. It's the greatest cop show ever made and had to be considered a top 10 cable television drama of all time. There are twists and turns and betrayal like never seen before when it came out. The characters are deep and well written. The story arch for the main characters is incredible and everything that happens in the series whether it's season one of the final season matters and is relevant to the show.,/review/rw2097039/?ref_=tt_urv
7 April 2012,Eumenides_0,10," The Perfect TV Show?
","I haven't watched many TV shows ever since The Shield ended, and never again with the same devotion and lack of critical attitude. After The Shield, I just couldn't go back to watching problem-of-the-week type of shows, whether it be super-duper, morally perfect policemen solving a crime every episode (CSI, Criminal Minds, The Mentalist, et cetera), or some young reluctant hero killing monsters (Buffy The Vampire Slayer, Supernatural, et cetera). I became used to long-term plotting, dynamic characters constantly changing, complex narratives developing organically, and incisive critiques of society, race, sexuality, power, politics, family relationships, and more, much more. Yes, I even became used to bleakness, a lot of pessimism and a refusal to offer viewers simple solutions to complex problems. In this sense, The Shield is less a conventional TV show and more a novel in visual form, a long story, carefully plotted, full of meditations and insights into human nature, and a mirror to our times.",/review/rw2097039/?ref_=tt_urv
5 June 2022,collectorofsorts,10," Probably the best Series of its type!
","I watched this during the original TV broadcasts and purchased the DVD set afterwards. It's probably the best police corruption series that I've ever watched. It takes us from the early years when they started taking shortcuts to the later years when they had become full fledged criminals who thought nothing of flooding the streets with drugs or killing people. The thing I really enjoyed about the series was that it showed them as human beings. By the end of the series, their morals had become so twisted that they were going after people just like themselves and somehow justifying it to themselves. It was a great series and I still get the DVD set out yearly for a watch. I just finished watching the final episode and it's just as good as it was the first time I watched it. And the series is probably even more relevant today than it was back then. It tells us that power is a corrupter and too much power can become a great corrupter. I think we've all personally seen that to be true. I know I have in the people I've encountered throughout life. If you haven't watched it yet. Then stream it or buy the DVD/Blu-ray set. You won't regret it!",/review/rw2097039/?ref_=tt_urv
17 November 2009,SkyFox1,10," The best series ever written
","The Shield is not for everyone. My wife, for instance does not like violent TV shows. The Shield is raw, violent and full of incredible suspense and intrigue. A good friend of mine recently turned me on to the Shield and I will forever be grateful. I travel quite a lot and watched all 100+ hours of the Shield while on the road. I could not wait to get to the next episode. During a recent 2 week trip to India, I did not turn on the TV one time. I watched a episode or two of The Shield every night and a whole season each way on the plane. There is a lot of debate about the ending, which I thought was perfect. It's difficult to end such an epic saga but these guys did it about as good as you can. The Shield is life changing. Not all for the good.You should be prepared to be affected by this thing. It's gritty but in the same way that A Clockwork Orange is gritty. The difference is that this lasts for a long, delicious time.",/review/rw2097039/?ref_=tt_urv
5 September 2020,jackDee-56565,10," A gritty and dark masterpiece police drama
","This series is pretty damn intense and a true classic, it does not hold back on anything, its quite realistic in terms of its brutal violence and follows some disturbing cases which may be too much for some people, I love this show all the cast are amazing, its very well written every episode is exiciting, I think more crime shows should learn from this",/review/rw2097039/?ref_=tt_urv
11 April 2012,da_gopsta,9," One of a kind - a TV Series that actually gets better as it progresses
","I only heard of The Shield a few weeks ago. I had only just finished watching a previous TV show from start to finish, and was after a new one to pass the time. I typed in ""The Best TV Shows Ever"", or something similar, on Google, and I noticed that this was on a few lists. I'd never heard of it, but after checking to see that it was given a very respectable 8.7 rating on IMDb, I decided to check it out.",/review/rw2097039/?ref_=tt_urv
