Review_Date,Author,Rating,Review_Title,Review,Review_Url
24 January 2023,Pairic,9," Dark Appalachian Tale
","The Devil to Pay: Set in a remote region of Appalachia which is essentially self-governing, there's a Creed (Covenant) but stronger folks as always bend the rules. Lemon (Danielle Deadwyle) lives a fraught, marginal existence, her husband is missing, she's caring for her son when two heavies arrive. She is summoned to the house of a local strong woman (the heavies ""mind"" her child); she finds out that her husband owes the woman Tommy (Catherine Dyer) a debt and she now has twi days to make good on that or she and her son will be killed. She searches for her husband, gets a loan of a car in return for delivering vitriol to a strange Cult who live outside of the Creed. The vitriol is to bve used in a ceremony of passing on leadership. Some real Folk Horror vibes *both verbal and visual) here with the Cult's devotion to Nature, sacrifice and rebirth.. Not so much a road movie, rather a mountain movie as Lemon makes her way across hill and dale until she makes a horrifying discovery. But her quest/ordeal is far from over as betrayal and double dealing is exposed. The scenery here is beautiful but can quickly turn threatening as you transform from searcher to prey. The Cult are odd and responsible for some of the most gruesome scenes but their actions have an internal logic. Some other extremely violent sequence on the part of both Lemon and her opponents contribute to the disturbing nature of the film. Much of the horror is psychological though as lemon tries to fulfill Tommy's demands and find ways to outwit her. Reminds me in parts of Winter's Bone, the Wrong Turn reboot and Ozark but it is very much it's own film. Written and Directed by Ruckus Skye and Lane Skye. On Netflix. 8.5/10.",/review/rw8025896/?ref_=tt_urv
10 September 2021,fmatt99,8," A Super Hero without a costume!
",This was an unexpected pleasure. A film with a cast of no name actors who carry out their roles in award winning fashion.,/review/rw8025896/?ref_=tt_urv
17 October 2020,nogodnomasters,6," It's a big old ugly world
","In an isolated community in Appalachia, a truce has come to an end. They live by their own rules or ""creed."" The trouble involves a stolen pocket watch and an oak tree cut down after it was hit by lightening. Lemon Cassidy (Danielle Deadwyler ) with a son and missing husband presumed dead is in the middle. And she won't go half-way to make it right.",/review/rw8025896/?ref_=tt_urv
9 October 2020,BandSAboutMovies,6," Interesting
","There are parts of America that may as well be another country or even another world. In this film, originally known as Reckoning, we learn that the Appalachian mountains are isolated and quite frankly terrifying, with the community in the film operating in its own very unique set of rules.",/review/rw8025896/?ref_=tt_urv
26 January 2023,destiny_west,9," Mesmerizing. Why did I wait so long?
","I watched the mini trailer for this on Netflix and it intrigued me enough to want to watch it straight away. The intense scene between Danielle Deadwyler and Catherine Dyer in the kitchen was nerve racking. Both fantastic actresses within their own right, you could have cut the air with a knife, the intensity was electrifying.",/review/rw8025896/?ref_=tt_urv
22 January 2023,fkiii1,7," A slow burn
","This film starts off as a slow burn but gets intense and dramatic when you stick with it. The acting and cinematography in this film is decent. The first time I was introduced to Danielle Deadwyler was in The Harder They Fall so when I saw her name in this film I knew I had to watch. This film is quiet disturbing in some scenes, very character driven, you can't help but root for Lemon and her son all through the way and hope she gets her revenge.",/review/rw8025896/?ref_=tt_urv
7 October 2020,zac-68274,9," Many People Need To Go Back To The ""Ether""
","Great cast of Actors giving a glimpse of Appalachia existence when survival, animosity and love create reluctant situations.",/review/rw8025896/?ref_=tt_urv
8 October 2020,solidabs,8," Not bad
",Pretty good movie. Love these kind of revenge flicks. This one was excellent. Star only did one thing stupid and learned from her mistake. Good solid movie for the Hollyweirdos,/review/rw8025896/?ref_=tt_urv
17 September 2021,lurch-17,7," Midsommer meets the Hatfields & McCoys
",The Creed is the law of the mountain. Plot twists that smack you in the face. Totally fictitious unbelievable plot that binds you start to finish.,/review/rw8025896/?ref_=tt_urv
6 September 2020,bdcorrespondence,9," Fantastic acting, beautiful cinematography, and a gripping story
","I saw the film at the Atlanta film festival and I was blown away. Right off the bat. the cinematography was drew me in, with a generous sampling of panoramic views of the north Georgia mountains scattered throughout the movie. But what really made the movie memorable was the acting and the story. Danielle Deadwyler gives a brilliant performance as a woman struggling to survive and to protect her young son from untrustworthy neighbors in their isolated Appalachian village. The pacing of the film is excellent, allowing the tension to build until the story reaches an unexpected climax.",/review/rw8025896/?ref_=tt_urv
