Review_Date,Author,Rating,Review_Title,Review,Review_Url
21 May 2006,Buddy-51,6," reasonably entertaining time-waster
","You'd think Michael Douglas would have learned his lesson by this time, but apparently he hasn't. For even after all the trouble he had with an adulterous romance in ""Fatal Attraction,"" here he is in ""The Sentinel"" playing the role of Pete Garrison, a veteran secret service agent who's having an affair with none other than the First Lady of the United States. Even worse, when it is discovered that there may be a mole secretly operating in the service, the finger of suspicion begins to point directly at Mr. Garrison. Is he truly the undercover operative working to bring down the President, or is he merely a tool being set up as a convenient fall guy in a plot to rub out the nation's chief executive? ",/review/rw1344334/?ref_=tt_urv
30 April 2006,dbborroughs,6," Michael Douglas and Kiefer Sutherland go down a well worn road in a good movie that really should have gone straight to cable
",Michael Douglas is a secret service agent framed in a plot to kill the President of the US. Kiefer Sutherland is the agent on his tail.,/review/rw1344334/?ref_=tt_urv
18 January 2007,claudio_carvalho,6," Reasonable Idea, Terrible Screenplay
","The veteran agent of the American secret service Pete Garrison (Michael Douglas) saved the life of president Ronald Reagan in the past and became a legend. Presently he is responsible for the personal security of the American president Ballentine (David Rasche) and the first lady Sarah Ballentine (Kim Bassinger), with whom he is having a love affair. When his informer Walter discloses that there is a traitor in the secret service and a plot to kill the president, his former friend David Breckinridge (Kiefer Sutherland) and the chief of the secret service William Montrose (Martin Donovan) are in charge of the investigation and all the agents are submitted to a polygraph test. Due to his situation with Sarah, he is compromised with the results and accused of treachery. He escapes, and in spite of chased by the secret service, he conducts his own investigation trying to find the responsible.",/review/rw1344334/?ref_=tt_urv
15 March 2007,rmax304823,5," Nothing New Here.
","It practically defines the words ""routine thriller."" Pieces of the plot are taken from ""In The Line of Fire"" and ""The Fugitive"" and probably others. It's about a Secret Service agent (Douglas) who is framed as part of a very real plot to assassinate the president of the United States. It's hard to imagine why Michael Douglas, who has both talent and a high salary, should be chosen for this undemanding role. The producers had a good chance to hire some talented but lesser-known figure, saved money without sacrificing quality, and wind up with the same results. And the director doesn't add much. The camera seems always to be moving. It jerks and spins jiggles and racks and zip pans and goes unexpectedly and unnecessarily into step motion. Now a real novelty would be if they held the damned thing still.",/review/rw1344334/?ref_=tt_urv
22 April 2006,DICK STEEL,7," A Nutshell Review: The Sentinel
","At first glance, this film looks like the Keifer Sutherland series 24 for the big screen. With the focus on a plot to assassinate the President of the United States, a race against time, and plenty of Secret Service agents, the agency under the spotlight in The Sentinel.",/review/rw1344334/?ref_=tt_urv
25 April 2006,aharmas,8," Exciting and Intelligent... Most of the Time
","There was some hesitation from my part about what this movie had to offer. For starters, the casting didn't seem right. Kiefer Sutherland had already done very well in ""24"" and the preview didn't seem to offer anything challenging to him or the audience. Eva Longoria appeared out of place, and the rest didn't seem very interesting.",/review/rw1344334/?ref_=tt_urv
21 April 2006,Movieguy_blogs_com,6," It is too much like 'In the Line of Fire' only not as good.
","In 'The Sentinel' Michael Douglas plays Pete Garrison, a veteran Secret Service agent. He is being investigated by David Breckinridge (Kiefer Sutherland) when it comes to light that there may be a traitor in the Secret Service who might be involved in an assassination plot. But David takes his investigation rather personal because he also feels Pete had an affair with his ex-wife. Agent Garrison must now prove his innocence and protect a President that everyone else believes he is trying to kill.",/review/rw1344334/?ref_=tt_urv
29 January 2007,CuriosityKilledShawn,1," Pointless, Z-movie garbage
","The Sentinel represents everything about the soul-lessness of Hollywood and the saddening lack of imagination present in so many movies these days. I cannot possibly think of one good thing about it, it's all so generic, so factory-made and so lazy assembled that it really only exists as an infomercial on how to make money from the unsuspecting, undeserving public.",/review/rw1344334/?ref_=tt_urv
30 November 2006,fwomp,2," A Plot That Resembles Swiss Cheese
",Trying to conceive of something as insipid as THE SENTINEL would be pretty difficult. The problems are many. The result is terrible and loaded with plot holes.,/review/rw1344334/?ref_=tt_urv
24 August 2019,masonsaul,5," Average action thriller
","The Sentinel is an average action thriller, the plot is extremely predictable with no surprises and derivative of other action movies that have come before it. However, it's an enjoyably average action thriller due to a fast pace and really good performances from Michael Douglas and Kiefer Sutherland and enjoyable action.",/review/rw1344334/?ref_=tt_urv
