Review_Date,Author,Rating,Review_Title,Review,Review_Url
22 February 2006,Smells_Like_Cheese,7," Just Like Heaven is a cute romantic comedy with some minor flaws, but you quickly get past them
","For a romantic comedy, I felt that this was one of the better one's. Reese and Mark are so adorable in this movie together and all you do is root for their characters for fall in love with each other because it's such a sweet story. I did have one problem that I felt was a plot hole, if Reese's character didn't remember who she was, how did she remember that she spilled cough syrup on her pillow? When you watch the film you'll understand. But besides that plot hole, I did enjoy watching the awesome chemistry between Reese and Mark. They are two great actors who make fun comedies. I would highly recommend this fun little love story, it takes me back into the unchained melody days. :D Seriously, folks, enjoy! ",/review/rw5706662/?ref_=tt_urv
30 August 2014,SnoopyStyle,7," Fine rom-com
",Elizabeth Masterson (Reese Witherspoon) is a hard charging San Francisco ER doctor. She is all about her job and she just got a promotion. Her sister sets her up on a date but a truck crashes into her. Landscape architect David Abbott (Mark Ruffalo) is a heart broken widower and moves into Elizabeth's old apartment. It turns out that her spirit is haunting the place and doesn't really know it. His best friend Jack (Donal Logue) doesn't believe him. Darryl (Jon Heder) runs the occult bookstore.,/review/rw5706662/?ref_=tt_urv
10 September 2005,aharmas,9," This couple does romantic really well
","It has been a good season for romantic comedies. Earlier on Diane Lane and John Cusack proved that comedies didn't have to be stupid, as it was properly demonstrated in a recent sex comedy. Stick to the conventions, find people with good chemistry and good looks, and you might strike gold. Witherspoon has shown incredible amounts of charm in previous outings, and this time she is on fire. The amazing surprise is Mr. Ruffalo, as her smitten ""friend"". He is a pleasure to watch, matching Witherspoon scene by scene and stealing a few on his own. He has fantastic comedic timing and knows how to charm his audience.",/review/rw5706662/?ref_=tt_urv
15 October 2006,edwagreen,9," Just Like Heaven Really is Just That ****
",An excellent comedy starring Reese Witherspoon as a devoted physician who spends all her time at a hospital taking care of patients. The problem is that she is left in a coma following an automobile accident.,/review/rw5706662/?ref_=tt_urv
24 April 2010,blacklist-1,7," A charming and sweet supernatural rom-com with two likable leads.
","A rom-com with a twist of the supernatural, which makes the story original. This movie plays wonderfully with the audience's expectations at whether Reese Witherspoon's character Elizabeth is real as her and David (played by Mark Ruffalo) try and figure out why he can only see her etc. There are a couple of good twists later on as they piece things together. Though on meeting they resent each other, they soon start to bond and the resentment turns into romance. The transition between dislike and love is handled extremely well at just the right pace making it believable. The script is surprisingly witty making it smart and the acting between Ruffalo and Witherspoon is really good with a lovely chemistry between them. They are so likable particularly Witherspoon at the start, that you care deeply about them and just root for them to be together.",/review/rw5706662/?ref_=tt_urv
25 October 2006,jotix100,7," Ghost
","No sooner has David Abbott moved into his sublet apartment in San Francisco when he begins seeing a ghost. He is not scared because he likes what he sees: a beautiful young woman who wants to get his attention in helping her. Since the apartment is a rare find, David decides to stay. Elizabeth, the young woman who comes in and out of his life, seems to be suffering from a case of amnesia because she doesn't seem to remember much of what happened to her.",/review/rw5706662/?ref_=tt_urv
30 November 2006,jsaunders003,8," Earthly and heavenly love collide, bringing hope to two lonely people.
","In a day of love = sex, along comes supernatural love at its finest. Just Like Heaven features Reese Witherspoon as Elizabeth, a well known but lonely doctor comatose from an accident. Mark Ruffalo is David, the widower renting the apartment Elizabeth lived in and now haunts.",/review/rw5706662/?ref_=tt_urv
16 June 2006,claudio_carvalho,8," Cool, Sweet. Adorable  I Loved This Movie
","The workaholic Dr. Elizabeth Masterson (Reese Witherspoon) has a car accident after twenty-six hours working in a hospital. Three months later, the landscape architect David Abbott (Mark Ruffalo) is recovering from the loss of his wife, and rents her apartment with furniture in San Francisco. While living in the place, the spirit of Elizabeth, that only he is able to see, visits and argues with him, but later they fall in love for each other. David tries to find who Elizabeth was, and is surprised with his discovering.",/review/rw5706662/?ref_=tt_urv
25 September 2005,jlwalker19-1,9," I was entertained
","Why is a movie starring the wonderful Reese Witherspoon labeled a chick flick? Seems to me any male would want to see it. The viewer cannot help but love her character in this movie. Motherhood and marriage must agree with her, as she has never looked better.",/review/rw5706662/?ref_=tt_urv
11 January 2006,m_viknaraja,7," nice comedy
","this is a nice, light-hearted fun comedy. it is slightly different to other comedies, in that the story is original. the concept is a bit weird, but interesting and different.",/review/rw5706662/?ref_=tt_urv
