Review_Date,Author,Rating,Review_Title,Review,Review_Url
12 December 2005,dbdumonteil,10," the American thriller of the nineties
","One day in a bookshop, I flipped through a book entitled: ""the movies of the nineties"" and this movie wasn't included! How can a book specialized in cinema skip such a milestone of the last decade? Any movie buff, any cinema critic must have considered the nineties a fruitful era for the American thriller. According to one's tastes, some will say that the best thriller of the nineties is ""Silence of the Lambs"" (1991). For others it will be ""Pulp Fiction"" (1994) while others will praise to the skies ""Se7en"" (1995). For me, the pinnacle is this present movie, ""the Usual Suspects"" (1995) with its staggering story (to put it mildly). It's a sensational debut for Bryan Singer which enabled to put him on the map. With a little help from his accomplice Christopher McQuarrie, he signed an unparalleled gem in the landscape of the American thriller, even the whole cinema.",/review/rw0374587/?ref_=tt_urv
13 December 2001,Infofreak,," A stone cold CLASSIC!
","'The Usual Suspects' has received a lot of comment for its killer twist ending, which while by no means the first in movie history, has proved to be enormously influential (stand up Messrs. Fincher and Shyamalan...). But this movie is so much more than a surprise ending! It is a meticulously scripted, faultlessly acted masterpiece that stands up to repeated viewings. Every single time I watch it I notice some new detail, or get more enjoyment out of a performance or scene.",/review/rw0374587/?ref_=tt_urv
8 December 2009,Hitchcoc,9," I'm Glad I Finally Got a Chance to See It
","I don't know what the problem is. I had heard that this is an incomprehensible film. That when it ends we don't know what exactly happened. I thought that throughout the film we were in the loop, and even if we have an unreliable narrator, I suspected that from the start. Anyway, it's been a long time since I've been taken for such a joyride with such interesting characters, even if they are murderers and felons. The plot is woven so delicately and the threat is so interesting, that I was involved from the first minute. I always wondered how Kevin Spacey, a rather ordinary looking guy with a receding hairline, got to be so well known. Obviously, this is the reason. His performance is right on and he dominates the screen, even though he is a ""gimp."" There are so many layers in this film, but I don't think the screenwriter ever plays unfairly with it and it is quite satisfying.",/review/rw0374587/?ref_=tt_urv
12 July 2007,thinker1691,9," "" The Greatest Trick The Devil Ever Pulled""
","Out of the mind of Christorpher McQurrie comes this incredible story of a man in search of the devil. The film is called "" The Usual Suspects"" and what could be more appropriate than an unusual movie about five suspects who are anything but usual. The story originates with the only survivor of what the police conclude was a murderous and explosive drug deal gone bad. His name is Roger Kint (Kevin Spacey is perfect) also known as 'Verbal.' From the mouth of this innocent storytelling, con-artist comes the fantastic tale of how he and his fellow criminals, Stephen Baldwin, is Michael McManus, Benicio Del Toro is Fred Fenster and Kevin Pollak as Todd Hockney were originally assembled and then set-up. Beginning with a mix-up by law enforcement to put several guilty men together in the same line up, the tale proceeds cross country and culminates with a powerful, but mysterious kingpin by the name of Keyser Soze. It's through his attorney, Kobayashi (Pete Postlethwaite), the men learn they are marked for death unless they undertake a dangerous assignment. The center piece of the Unusual group is their leader, a remarkable individual named Dean Keaton (Gabriel Byrne, incredible performance). What transpires in this movie from moment to moment is a lesson in sleigh of hand. What we and the police Dave Kujan, (Chazz Palminteri) are told is not what we see. Conversely, what we see is not what we have been told. In the end, this film with it's haunting theme by John Ottman, is nothing short of incredible. A superb classic in both mystery and action entertainment, by Bryan Singer. A great film indeed. ****",/review/rw0374587/?ref_=tt_urv
8 September 2004,TIDQ,10," The most enjoyment you'll have seeing a movie for the *second* time
","Ah, the Usual Suspects. My personal favorite movie of all time. Don't let my bias be a fool. Perhaps it's not THE best movie ever, but it's one that I never get tired of.",/review/rw0374587/?ref_=tt_urv
1 June 2002,Agent10,10," Not enough good things to say
","Such films like this should be enshrined in museums, simply due to the fact it destroyed the entire genre of mystery films. While this film was unique and captivating, no other mystery will ever accomplish this sort of cult status, single handedly shaping a genre. While most mysteries try to shock you too often with twists and even more twists, it turns out to be overkill. This film encompassed such ideas with flair and originality, which is probably the reason Brian Singer is sticking to sci-fi action films. Only Memento and The Game are the only recent mystery movies worthy enough to stand beside this film. Sadly, Singer has somewhat sold out by doing the X-Men movies, but I guess trying to make films like this would be too taxing. This film will always bring a smile to my face when I watch it with someone who hasn't seen this movie. A good viewing every time I watch it, the new special edition DVD is awesome.",/review/rw0374587/?ref_=tt_urv
26 June 2000,tfrizzell,," The Film That Made Kevin Spacey a Star
","""The Usual Suspects"" is a complicated puzzle of a movie that I bet you can't watch just once.  The film deals with five career crooks who have big plans after they are all brought together in a police lineup.  However, their mayhem is interrupted by a mysterious character named Kaiser Sose who plans to eliminate all five of the crooks after they all crossed him in various ways during their checkered pasts.  An amazing original screenplay and tight direction keep up a substantial amount of tension throughout.  Gabriel Byrne, Stephen Baldwin, Benicio Del Toro, Kevin Pollak, Pete Postlethwaite, and Chazz Palminteri all give top-notch performances.  But it is Kevin Spacey (in an Oscar-winning part) that makes ""The Usual Suspects"" work on all levels.  This part put him in a higher class of actors and can be compared to Robert DeNiro's star-making job in ""The Godfather, Part II"".  5 stars out of 5.",/review/rw0374587/?ref_=tt_urv
23 April 2021,briancham1994,6," Relies too much on its twist
","The Usual Suspects only works because of its infamous twist ending. Until then, it is simply a convoluted mess that does not offer any ways to resolve its twisting and unreliable plot threads. Films with plot twists work well if they are enjoyable up until the revelation, like The Sixth Sense (1999) or The Prestige (2006). They offer enough mystery to tease a potential revelation and enough clues to figure it out. The Usual Suspects, however, revels in sheer incomprehensibility and hollowness that necessarily demands an explanation to appreciate even at a basic level. Even afterwards, the revelation clearly exists more for the audience's emotional reaction rather than making any sense within the scenario of the film. Gimmicky storytelling aside, the acting, production values and sense of suspense were all handled quite well for a low budget film.",/review/rw0374587/?ref_=tt_urv
27 February 2013,illbebackreviews,8," At first, wasn't the biggest fan but.....
",I couldn't help but set rather high expectations for 'The Usual Suspects' as I went into watching this. I knew this was no action movie or any of the crap we get nowadays. This was true cinema! I was excited 'The Usual Suspects' is a mystery film about what cargo was on board the ship when it was destroyed and the events leading up to it as we are told from the only known survivor of that accident.,/review/rw0374587/?ref_=tt_urv
10 October 2021,eva3si0n,10," Usual Suspects is one of the best detective thriller of the 90s
","Usual Suspects is one of the best detective thriller of the 90s. Great story, strong cast (Kevin Spacey played his role perfectly) and crazy ending in the last 15 minutes. The plot twists worked perfectly, I, as a viewer, did not see the tricks in the flesh until the end of the film. Bryan Singer made his best film of his career and went to make numerous X-Mens films.",/review/rw0374587/?ref_=tt_urv
