Review_Date,Author,Rating,Review_Title,Review,Review_Url
21 June 2020,planktonrules,9," Groundbreaking.
","For younger viewers, they might not understand the impact of ""Shrek"" on the film industry and CGI movies. However, being an older guy, I remember how groundbreaking and amazing the computer animation was when the film debuted. It was head and shoulders better than the few CGI movies that had come out in the previous decade...and it finally gave Pixar a serious run for the money. In addition, the plot was very adult...and the film's appeal was much greater than a typical CGI story. Great animation, great story telling and great voice acting, while the movie isn't quite impressive to see today, it still holds up very well and is well worth your time.",/review/rw2346300/?ref_=tt_urv
1 February 2005,mjw2305,9," A Wonderful Achievement
","Shrek is a wonderful parody of every fairytale story that you can think of, for the kids it has charm, humour and tons of fun, and is a delightful film for them to enjoy. In addition, Shrek has plenty of subtle innuendo and more adult themes running seamlessly along side the story, much of which may pass younger children by, without spoiling any element of their enjoyment; while at the same time enhancing the enjoyment for the older viewers.",/review/rw2346300/?ref_=tt_urv
4 September 2003,Pedro_H,8," State-of-the-art computer animation used to tell a cracking little story
","Shrek is a green ogre who lives in a swamp, but his king sends him on a mission which he must complete to get his own land back.",/review/rw2346300/?ref_=tt_urv
8 September 2002,smashattack,10," Brilliant humor!
","Shrek is completely new.  Never has a fully CGI movie taken on the twists, turns, and surprises as Shrek has.  It's a full parody of numerous fairytales, and its humor is, well, humor at its best.  Grown men will laugh at the jokes of Farquaad's Stature and the hidden meaning behind every little comment.  Of course Shrek, like all other movies, has its emotional moments (so what if I lied about it being completely new?).  And these moments aren't cheesy or anything.  They are kind of funny, but at the time of viewing you won't really feel like laughing.  You'll feel like the characters.",/review/rw2346300/?ref_=tt_urv
29 November 2019,rhirahan,10," A timeless masterpiece
","A movie suitable for children, but really made for an adult audience. It's funny, has many quotable catchphrases and teaches us so much. It shows us that love has no limits, that you can find love where you'd least expect it and that beauty doesn't show only on the outside. It is also a great story about unlikely characters forming friendships that will last a lifetime.",/review/rw2346300/?ref_=tt_urv
29 March 2014,SnoopyStyle,9," Super fun family movie
","Shrek (Mike Myers) is a green ogre happily living alone. Lord Farquaad (John Lithgow) has rounded up all of the kingdom's magical creatures into Shrek's swamp. Shrek wants his isolation back. It doesn't help that he is now followed by the talkative Donkey (Eddie Murphy). Farquaad wants to have Princess Fiona (Cameron Diaz) so that he could be a proper king. So Farquaad strikes a deal with Shrek. If Shrek rescues Fiona, Farquaad will return Shrek his swamp.",/review/rw2346300/?ref_=tt_urv
2 December 2003,jaywolfenstien,," Wicked
","Shrek is one hell of an animated ride, and right when you're certain you know where to expect the next gag it one ups you. If you need a reason to see Shrek, here is that reason: imagine Eddie Murphy as an annoying not to mention obnoxious talking donkey. Yeah. Eddie Murphy gives Robin Williams a serious run for his money in terms of greatest animated side kick. From there we get Mike Myers voicing a big green ogre, who plays off Eddie Murphy with perfect comedic timing like the two were meant to do this film together. ",/review/rw2346300/?ref_=tt_urv
10 June 2004,slokes,8," Green Power
","""Shrek"" is fun. People who haven't seen this movie, and are wary of seeing what's popular, should give it a try. It's worth watching, and will probably win you over.",/review/rw2346300/?ref_=tt_urv
11 May 2009,TheLittleSongbird,9," Original and funny: delightful for kids and adults alike!
","I liked the incidental music very much, especially in the escape from the Dragon scene. I wasn't hugely fond of the pop music featured, but putting that minor quibble aside, this was still an original and funny animated film, that will please any animation lover. The animation is faultless, never stiff, and lovely backgrounds. The script is laugh-out-loud funny with the fairytale characters, Gingerbread Man especially, and Robin Hood. The characters are definitely memorable, and the terrific voice cast brings the film to life. Mike Myers voices the ogre with feeling, but it is Eddie Murphy who steals the film. Though Cameron Diaz is lovely as Fiona, and John Lithgow is delightfully villainous as Lord Farquad, though his villain isn't the most memorable villain ever in an animation. The film sparkles with heart and humour, it is impossible not to like it. In conclusion, look out for it, you'll be glad you did! 9/10 Bethany Cox.",/review/rw2346300/?ref_=tt_urv
1 October 2004,Boba_Fett1138,8," Good quality entertainment.
","I'm not one of those persons who praises ""Shrek"" all the time as one of the greatest movies ever made, like many other persons seem to do. Quite frankly I never really understood what the hype was all about. But still you have to give credit to this movie, it's very entertaining and fun to watch over and over again.",/review/rw2346300/?ref_=tt_urv
