Review_Date,Author,Rating,Review_Title,Review,Review_Url
10 November 2016,A_Different_Drummer,9," An Acting Clinic ... and a Great Film
",Jeff Bridges and Chris Pine put on an acting clinic.,/review/rw3585063/?ref_=tt_urv
20 August 2016,Red_Identity,," Excellently-written and acted
","This is definitely the type of simple film that many might dismiss when first hearing about it or seeing the promotional footage of it. What's really surprising about it is the amount of emotional and dramatic weight that it carries. It's not primarily interested in gun fights or car chases. Instead, it's interested in exploring the dynamics of race and culture, and in depicting everyone as flawed individuals who you still feel empathy for. It gives you a portrayal of what poverty and the economy can do, even when never attempting to justify the horrible behavior on display or trying to make excuses for its characters. It's filled with wonderful, thoughtful dialogue while also playing out like a realistic morality tale. The three leads are also fantastic, especially Ben Foster, who deserves to get more roles as the talented character-actor he is. This is highly recommended.",/review/rw3585063/?ref_=tt_urv
7 June 2018,Her-Excellency,9," A Tale of Cops N' Robbers at its Finest
","The first time I watched this, I turned it off at about the 5-minute mark. I thought it was another dumb movie about inept country-bumpkins, which would rely on a mixture of slapstick and overly-done sappy and violent scenes in order to create enough of a pull to keep at least some audience members somewhat entertained.",/review/rw3585063/?ref_=tt_urv
18 March 2017,bob-the-movie-man,8," ""Sometimes a blind pig finds a truffle""
","Bank robberies have been featured in many hundreds of films since the early days of cinema: The Great Train Robbery for example dates back to 1903! More recent heist classics such as ""Oceans 11"", ""Die Hard"", ""Run Lola Run"" and ""The Dark Knight Rises"" tend towards the stylised end of the act. Where this film delivers interest is in aligning the protagonists' drivers with the banking and mortgage 'crimes' featured in last year's ""The Big Short"". Add in to the movie Nutribullet a soupçon of the West Texan setting from Arthur Penn's 1967 ""Bonnie and Clyde"", turn it on and you have ""Hell or High Water"".",/review/rw3585063/?ref_=tt_urv
12 September 2017,TheLittleSongbird,10," Extremely high in quality, nothing hellish at all about it
","One of the most critically acclaimed films of 2016 and nominated for four Oscars, 'Hell or High Water' also had an intriguing idea, a talented cast with Jeff Bridges being a particular attraction and a script by ace writer Taylor Sheridan (writer for the brilliant 'Sicario', and went on to direct one of the most promising directorial debuts of 2017 with the recent 'Wind River').",/review/rw3585063/?ref_=tt_urv
16 August 2016,namashi_1,9," A Terrific Movie!
","David Mackenzie's 'Hell or High Water' is A Terrific Movie, that turns out to be an unexpected delight of the Summer. With underwhelming superhero movies or reboots doing the rounds, this Heist/Crime Motion-Picture offers a Solid Story, that is Sharply Written, Expertly Directed & Very Strongly Acted. ",/review/rw3585063/?ref_=tt_urv
15 August 2016,subxerogravity,9," Nothing like a real great modern day western movie!
","Look at Chris Pine trying to prove he's not just a pretty face doing these small films that show his range, and show how he can do accents, but seriously, Pine was totally in his element here.",/review/rw3585063/?ref_=tt_urv
13 December 2016,Movie_Muse_Reviews,9," A morally complex ""cops-and-robbers"" film
","In a year when the quality of life in middle America small towns has come back into focus, ""Hell or High Water"" feels like an important film, perhaps more important than it might have been had it been released prior to 2016. But it's not just timeliness that makes this a good movie. There are strong performances and strong writing Taylor Sheridan, someone we should definitely be paying more attention.",/review/rw3585063/?ref_=tt_urv
21 August 2016,Rendanlovell,8," A film worth seeking out.
","'Hell or High Water' is a bit of an odd duck. Mainly because it got a wide release. This is the only great film that has released in 2016 that got a wide release. I mean, there are only four or five films that I thought have been really great and all of them have either got basically no theater release or a limited viewing. I truly hope that this spurs more films like it though. More well crafted movies that actually have characters you can get invested in. There have been so many films this year that have completely failed due to poor character writing. Now, this film isn't perfect. So lets just get the negatives out of the way before we get into what makes this great.",/review/rw3585063/?ref_=tt_urv
29 August 2016,classicsoncall,9," ""You boys robbin' the bank?""
","The comparisons to 2007's ""No Country For Old Men"" are probably inevitable. Both films feature aging Texas lawmen near the end of their careers, who contemplate the passing of a more rational era in which they came up through the ranks. There's also the principal villains, but whereas Anton Chigurh was a Terminator-like, unrelenting and vicious assassin, his counterpart here, Tanner Howard is just plain old Texas locoweed crazy. You have to credit Ben Foster in the role of older brother Tanner to Chris Pine's Toby, his characterization is just off the wall insane.",/review/rw3585063/?ref_=tt_urv
19 August 2016,paul-allaer,10," Flawless bank robbers vs Texas Rangers action-drama and characters study
","""Hell or High Water"" (2016 release; 105 min.) brings the story of two brothers, Toby and Tanner. As the movie opens, we see them rob two Texas Midlands Bank branches in rapid succession. It's only later that we learn why. After the second heist, the Texas Rangers are informed, and Marcus, who is going to retire in three weeks, wants to do one final case before going off into the sunset. At this point, we are 10 min. into the movie, but to tell you more of the plot would spoil your viewing experience, you'll just have to see for yourself how it all plays out.",/review/rw3585063/?ref_=tt_urv
13 August 2016,rick-j-walsh,10," Refreshingly original, brilliantly acted, thoughtful western/crime film
","In a summer (or should that be year or decade) of vapid sequels, remakes, and overblown superhero catastrophes, who would have expected an entertaining, intelligent, well-crafted, suspenseful, character- driven, modern-day western with a brain. Riding on Taylor Sheridan's razor-sharp script and David Mackenzie's nuanced direction, Jeff Bridges, Chris Pine, and (especially) Ben Foster (along with everyone else who appears on the screen) inhabit this film as wryly humorous, heartfelt, vicious, painfully tragic, and realistic members of a society reaping the fruits it has tragically sown. Best film so far this year.",/review/rw3585063/?ref_=tt_urv
26 July 2016,ehost7,9," Gritty and Engaging - Great Addition to the Crime Drama Genre!
","With Taylor Sheridan as the writer and David MacKenzie at the helm, I had high hopes for this movie. Both of their last respective projects (Sheridan - Sicario, MacKenzie - Starred Up) were gritty, violent, and engaging. All of those hold true for Hell or High Water.",/review/rw3585063/?ref_=tt_urv
