Review_Date,Author,Rating,Review_Title,Review,Review_Url
31 July 2022,annette-87536,7," Ok but the music....
","I enjoyed this movie even tho it was a bit predictable. Very good story, the music was great BUT her singing was annoying! I could only understand 1/2 the words. Stop trying to be so breathy. Just sing.",/review/rw8389884/?ref_=tt_urv
2 August 2022,wahlers83,1," Veteran here...
","This is like a bad hallmark movie... As a veteran myself and someone who reviews veteran's military discharges everyday I can 100% tell you that the main character would not get a bad conduct discharge for this. He is married. It doesn't matter what his intentions were, as long as he is married he is entitled to the benefits that come with it and so is she. The idea that this movie even exists bothers me to no end. Completely inaccurate on multiple levels.",/review/rw8389884/?ref_=tt_urv
1 August 2022,JonnyDR75,7," Luke Warm
","Nicholas Galitzine is excellent in every movie I've seen of his, but I feel like he's never gotten the right role in the right movie at the right time to propel him to the proper level of success and status which he deserves. I don't want to get into the negative opinions I have about this movie. I think its flaws are apparent, and I don't think it's necessary to drag down the hard work everyone clearly did. I just wish Nicholas was given a meatier role in a A-list project, so more people could appreciate his talent.",/review/rw8389884/?ref_=tt_urv
3 August 2022,teiixeiral,5," A shallow, escapist romance.
",Purple Hearts is messy. The political and socialist commentary that the film starts off with is dropped half way through for a romance story that's unrealistic given the differences between both characters established at the beginning of the movie.,/review/rw8389884/?ref_=tt_urv
31 July 2022,jldivelbiss,7," Good, dramatic, cheesy slice of love
","This was pretty darn good. It's definitely a romantic, fictional-based story in every sense of the imagination but still oh so cheesy good! A must watch for the hopeless romantic who wishes to stay hopeless in reality but hopeful in fictional love storylines.",/review/rw8389884/?ref_=tt_urv
2 August 2022,randyunseen,3," I wanted to like this movie
",I really wanted to like this movie. The chemistry was off in all scenes. The singing was horrible especially the opening song. A little to political for me and not very believable... This movie just didn't work...,/review/rw8389884/?ref_=tt_urv
1 August 2022,rynrox,5," Pretty Cringey
","I wanted to like it, was hoping to enjoy it as a lighthearted cheesy romance - but I could not sit through any more cringey liberal and conservative stereotypes. No one talks like this. It was painful to watch and a little too cliché for my liking.",/review/rw8389884/?ref_=tt_urv
30 July 2022,pigues,9," Actually, better than expected
","Ok it might be predictable but the development of the characters is slow and realistic, and you witness how they end up caring deeply for one another.",/review/rw8389884/?ref_=tt_urv
1 August 2022,Manly1947,9," Completely blindsided
","Didn't know the actors. (I'm Australian, cut me some slack)
Sounded like a dud rom-com.",/review/rw8389884/?ref_=tt_urv
30 July 2022,TharsheyN,10," Predictable But Beautiful!
","To start this review off I will say that yes the ending was predictable, along with a lot of what I knew would happen; Like them getting caught, realizing they've actually fallen in love over the course of the movie and having a happy ending after all is said and done.",/review/rw8389884/?ref_=tt_urv
31 July 2022,jpcjcpd,3," Cute and had potential.......but Netflix
","It seems like whomever wrote this knows nothing about how the military works (from deployments, to advance pay, credit unions, etc.). It's the typical tropes that are meant to add to the story but become a distraction.",/review/rw8389884/?ref_=tt_urv
1 August 2022,blebbe,7," Surprisingly good
","I didn't have high expectations for this, but I ended up actually kind of enjoying it. The story itself is sweet, I liked the tension between the main characters. The acting was great and the pacing was pretty good too. It was a little predictable, but nothing too bad.",/review/rw8389884/?ref_=tt_urv
1 August 2022,t-d-t-m82,5," Tedious Straight-To-Netflix Movie
",An unrealistic plot-line which was made-up in five minutes. An obsession with her 'career' being successful as an recording artist but it never really making sense.,/review/rw8389884/?ref_=tt_urv
1 August 2022,soumyabratamajumder25,7," FAITHFUL ATTEMPT TO NICHOLAS SPARKS REVIAL
",Yes I had to bring up Nicholas Sparks coz if anyone remembers Nicholas Sparks's Rom-coms were a genre of their own and this movie reminded me exactly of those movies which we all love to see in a weekend but hate to admit. What I liked about this movie is that it knows that it is a feel good rom-com and it is committed to it. I felt good because it turned out better than I expected it to be. Bonus for using that dreamy sunlight glow filter in the movie which made it look like an actual movie not like a TV movie.,/review/rw8389884/?ref_=tt_urv
