Review_Date,Author,Rating,Review_Title,Review,Review_Url
31 January 2008,Quinoa1984,9," plenty of verve and style, and a (rightfully) perennial favorite of French spy thrillers
","Luc Besson was on a hot streak in the late 80s/early 90s, and La Femme Nikita (or just Nikita for short) is almost as good as he got at putting his own distinctive stamp on a genre that many auteurs have trouble molding. The spy thriller is great for blockbuster audiences, but to make it into a strong romantic drama is always tricky, as there's the chance for too much one-dimensional theatrics or more attention paid to the plot convolutions than actual human emotions. Nikita squares this problem away just with the protagonist: a young punk (Anne Parillaud, in her most recognizable, near star-making performance) who kills a cop in the midst of a shoot-out is sentenced to life, but then sort of resurrected following the lead of a member of a covert spy organization, and given an ultimatum: become a spy/assassin, or die. She complies, and in a few years time turns into Josephine, who gets orders on the outside from time to time to do tasks like dress up in a maid's outfit to serve potential targets, or to ready herself to kill someone long-range at a moment's notice.",/review/rw2416460/?ref_=tt_urv
7 January 2006,ccthemovieman-1,9," Parillaud Is THE Nikita
",This 1989 French film was justifiably so popular that an American re-make followed later and then a cable television series followed after that. ,/review/rw2416460/?ref_=tt_urv
9 July 2000,DennisLittrell,8," Accept no substitutes
","This, the French La Femme Nikita, directed by Luc Besson, is one of the strangest, most bizarre, yet psychologically truest movies ever made. The story on the surface is absurd and something you'd expect from a grade 'B' international intrigue thriller. Anne Parillaud plays Nikita, a bitter, drug-dependent, unsocialized child of the streets who is faster than a kung fu fighter and packs more punch than a Mike Tyson bite. She's killed some people and is given a choice between death and becoming an assassin for the French government.",/review/rw2416460/?ref_=tt_urv
27 September 2005,grendelkhan,8," Exciting, romantic, and stylish!
","I fell in love with this film from the moment I first saw a brief clip of it on an entertainment program. At first I was drawn to the action elements (being young and somewhat immature in my dramatic tastes), but I was blown away by the romance and character interplay. I loved the composition of the scenes, the noirish lighting, and the quirky humor. This movie, along with Pedro Almodovar's films, really opened my eyes to European films, particularly those with a signature style.",/review/rw2416460/?ref_=tt_urv
14 February 2018,bowmanblue,8," Ground-breaking assassin flick
","I think I probably watched this film at the wrong time. I first saw the American-language remake 'Assassin' back in the early nineties and have only just got round to watching the film it was based on, 'Nikita' (or 'La Femme Nikita' to be precise). Therefore, it's hard to accept that the French version is the original source material and not the remake. Both stay pretty much on the same story-telling path, telling the tale of a down-and-out, drug-addled young woman, killing a police officer in a burglary gone wrong, but eluding the death penalty in favour of working for a secret government agency to 'off' those who need disappearing. Yes, the plot is possibly a little far-fetched, but, if you can suspend your disbelief long enough, you'll find that it's well worth it.",/review/rw2416460/?ref_=tt_urv
6 May 2005,mstomaso,9," Brilliant, tense and artful
","Anne Parillaud is phenomenal as a terrifyingly vulnerable, beautiful and human young anti-hero with an incredible talent for violence. A drug-addict murderous teen is given a second chance by a government agency looking to exploit her penchant for conscience-less killing. Mentored by a man whose compassion for her is only matched by his ambition and Machiavellian sadism, Nikita ventures on a roller-coaster ride leading a double-life as assassin and clean-living young woman in love. Her passionate affair with Marco and the clarity of her un-drugged consciousness, combine to promote the development of a conscience - a dangerous thing in her line of work. Nikita is, nevertheless, a victim of her circumstances, and like the rest of the characters on both sides, seems stuck in a very bad situation. In addition to the artistry with which this story is told, this film has a very nihilistic sense of justice and not-so-subtly points out the fact that state authorized murder is still murder. ",/review/rw2416460/?ref_=tt_urv
14 June 2017,seymourblack-1,8," An Amazing Transformation
","It's smart, stylish and violent with numerous well-directed action sequences but what's more surprising about ""La Femme Nikita"" is its preoccupation with character development and the effective way in which it changes pace at various points to meet the needs of its story. Its well-written plot describes how a young woman who begins as a drug-addicted criminal, is transformed into a more complex young lady who finds love and works for the French government as an assassin. The changes that take place as this originally hostile, defiant and volatile punk is moulded into a slightly more polished, disciplined and caring individual, are really entertaining to watch, not least, because of her unpredictability which makes the whole process so challenging, edgy and even on some occasions, humorous.",/review/rw2416460/?ref_=tt_urv
1 September 2016,Red-Barracuda,9," One of the high points of the cinéma du look movement
","I remember back in the 90's I had the iconic Nikita poster, which had a very leggy Anne Parillaud kitted out in a little tight black dress while cocking a huge hand gun. It was one of the definitive movie posters of its day and went some way in adding to the film's overall reputation as something cool that had to be seen. Over the years Nikita has become less well remembered but it definitely remains one of the high points of the French cinéma du look movement. It follows the story of a violent drug addicted young woman, who is imprisoned for killing a police officer during an armed robbery. Recognising her skills as useful, a secret government agency fakes her death and gives her the opportunity to be reborn in a new life as a professional killer.",/review/rw2416460/?ref_=tt_urv
8 September 2004,Galina_movie_fan,9," Femme Fatale
","Welcome to the world where a woman can handle a gun and be as merciless and seemingly unemotional as any man. The anti- heroine, a woman named Nikita (Anne Parillaud in a performance of her life) is given a reprieve from a death sentence by government agents that want to use her as an undercover assassin. Stylish, ultraviolent, cynical but strangely engrossing - this is a must see for the fans of clever action movies.",/review/rw2416460/?ref_=tt_urv
23 June 2011,ma-cortes,7," French thriller finely directed by Luc Besson about a violent junkie who becomes undercover assassin
","Exciting and stirring movie that is remade in American style by John Badham (1993) . A gang of armed drug-addicts break into a shop to try and steal drugs to fuel their habit and then takes place a bloody tour of force . However, the police arrive too fast and all addicts but one are killed .The hardened criminal (Anne Parillaud , role subsequently played by Bridget Fonda) , a punk-junkie sociopath acts with consistence violence, even in police custody and is given a life sentence .But after being drugged by her captors she wakes up to find that she has been spared in order to train her as a government assassin . However, top-secret agency official (a Svengali alike ,Tcheky Karyo , character interpreted in the American version by Gabriel Byrne))arranges a stage , so she can be elaborately trained as phantom killer and subdued into obedience. After a dramatic transformation, she is allowed to leave and start a new life for herself .On her eventual release she turns into a sophisticated girl thanks to an old lady (Jeanne Moreau , role also acted by Anne Bancroft) . As a cover, she gets a new identity . And with a wonderful house-mate, a broad-minded, gentle boyfriend (Jean Hugues Anglade , posteriorly performed by Dermot Mulroney) . The two fall in love, but that complicates jobs. His good influence extends to breeding her a conscience that puts love over business, alas unlike agency. However, she begins to discover that there is more to life than she previously thought and soon begins to wish she could escape from her obligation. But the government aren't so easy to evade .",/review/rw2416460/?ref_=tt_urv
