Review_Date,Author,Rating,Review_Title,Review,Review_Url
9 January 2018,michaelRokeefe,9," New energy for the franchise. Very good movie.
",This is the third chapter of the acclaimed Planet of the Apes franchise. Matt Reeves directs and this episode that is nice on the eyes to watch. Enough activity to keep your interest and story line that moves along at a good pace for a two hour twenty minute movie.,/review/rw3844257/?ref_=tt_urv
25 July 2017,urthpainter,9," everyone who gave this film a 1* rating?
","Seriously needs to reevaluate the criteria by which they review films. Why? Because giving this film 1/10 says, ""I am ignorant of quality film making."" Descriptions like slow and boring just don't cut it! Opinions like this are an act of ultimate laziness - the inability to mentally invest in the passive experience of a film. An inability to invest in a well made film that has something to say no less.",/review/rw3844257/?ref_=tt_urv
15 June 2018,Uncle-Feggster,8," Too many 1 star ratings....somethings up
","Sometimes, when I read reviews about movies on IMDb, I see patterns in the writing. Similar text, similar structuring and similar indignant shouting. Read enough of them and you see that quite often there is an underlying reason why the reviews are marking a film so low. Be it political or religious. Very rarely is it actually about the quality of the film. More often it is about a personal issue that the reviewer has - and so he vents his anger in the only way that's he knows how - a screaming one star rating and a list of reasons why the film is the worst he has ever seen. Makes you wonder what kind of a strange person would do that.",/review/rw3844257/?ref_=tt_urv
27 May 2019,IamNiyatiJoshi,9," Absolutely epic movie and trilogy.
","War (as arguably miss-titled as it is) is once again on top of its game, with a more intense story, the effects looking better than ever, some genuine surprises and shocking moments, and the A-game acting. This trilogy has truly ended on a high note",/review/rw3844257/?ref_=tt_urv
12 June 2019,jacobjohntaylor1,9," This is a great movie.
",This a great movie. Down of the planet of the apes is better. But still this movie has great acting. It also has a great story line. 7.5 is underrating this movie I give it 9 out of 10.,/review/rw3844257/?ref_=tt_urv
15 November 2019,ma-cortes,7," Nice third installment with epic moments , noisy action , thrills , and overwhelming battles
","This War of the Planet of Apes is an intense and exciting film with great visual effects by means of Motion Capture technology . The picture delivers enough energy and turns out to be an impressive flick full of fighting, action , battles and suspense . An acceptable Ape movie with huge production design in which the performers are very fine , and special mention for Andy Serkis who provides the sturdy central pivot the tale surely needs . There concerns Caesar (masterfullly incarnated by Andy Serkis, Gollum alter-ego) , a chimpanzee who gained human-like intelligence and emotions from an experimental drug that rose to a super-intelligent chimp who leads an ape upheaval . As Caesar and his apes : gorilla , chimpanzee and orangutan , are forced into a deadly conflict with an army of humans led by a ruthless Colonel . Along the way the apes suffer unimaginable losses and Caesar (Andy Serkis), a Chimpanzee raised like a child by the drug's creator (first outing with Will Rodman: James Franco) . Here Caesar wrestles with his darker instincts and starts his own mythic quest to avenge his kind that is being submitted in slavery and apartheid . Later on , Caesar is locked and seeking justice for his fellow primates , as they carry out a riot in which simians turn the tables . As simians , Chimpanzees , gorillas uprising violently every human in sight . As the journey finally brings them face to face, Caesar and the Colonel (Woody Harrelson) are pitted against each other in an impressive battle that will determine the fate of both their species and the future of the planet.",/review/rw3844257/?ref_=tt_urv
5 April 2020,conroyart-46646,10," Ignore the ignorant
","Don't normally review. Some like a film, some do not. But when I see this film given 1* I have to say something. Ignore such people. They enjoy the power of criticising the efforts of others while having, I imagine, little talent of their own. The film is a masterpiece. A war film, comedy, tragedy and biblical. What more can one ask for? Enjoy!",/review/rw3844257/?ref_=tt_urv
8 October 2017,namashi_1,9," A Mighty Winner!
","The third installment in the Planet of the Apes reboot series, 'War for the Planet of the Apes' is a terrific film, that is grim & thought-provoking, and bravely pushes the Blockbuster Genre, by offering more soul than gimmicks. With a Sterling, Oscar-worthy Performance by Andy Serkis as Caesar, the leader of the apes, to a Screenplay that is dark & powerful & Deft Direction, this recent box-office & critical smash is among the year's best films! ",/review/rw3844257/?ref_=tt_urv
17 July 2017,larrymeers,10," Don't understand all the hate.
","Before i saw this movie i looked at some people's opinions about it and i saw mostly negative reviews, so i was really nervous going into this movie thinking that i would have had the same reaction to it and seriously i have no idea what those people are talking about. ",/review/rw3844257/?ref_=tt_urv
12 July 2017,bob-the-movie-man,9," Putting the ""ape"" in ""The Great Esc-ape""
","2011's ""Rise of the Planet of the Apes"" was the one of the big movie surprises for me of that year. With staggeringly good mo-cap for the apes and a touching and memorable story it was for me was a 10* classic.  2014's ""Dawn of the Planet of the Apes"" whilst also good took a slight backward step. With ""War"", the form is back almost to top notch, and this is a summer release at last deserving of the suffix ""blockbuster"".",/review/rw3844257/?ref_=tt_urv
