Review_Date,Author,Rating,Review_Title,Review,Review_Url
31 October 2004,vchimpanzee,," Adorable, funny, perfect voice casting for the lead roles
","I thought Billy Crystal and John Goodman were great. I like them anyway, but I can't imagine anyone else in their roles. John Goodman comes across as a warm, fuzzy teddy bear type in so many of his roles, and this time he was actually drawn that way. Crystal and Goodman were great together, even when their characters showed signs of not getting along. And Boo sounded so natural, so childlike. There's no way an adult could have done her lines the way they were executed.",/review/rw1671550/?ref_=tt_urv
12 March 2003,MovieAddict2016,10," Does For Monsters What ""Toy Story"" Did For Toys!
","Monsters, Inc.",/review/rw1671550/?ref_=tt_urv
21 January 2004,Boba_Fett1138,10," Adorable movie with top class entertainment.
","The best way to describe this movie in one word is; fun! ""Monsters, Inc."" is a movie you can easily fall in love with. It has some great fun character, some awesome moments and some well placed comical moments. ""Monsters, Inc."" is entertainment at its bests.",/review/rw1671550/?ref_=tt_urv
10 July 2006,ccthemovieman-1,9," Nothing To Criticize Here - Very Solid Animated Film
","This is a very entertaining animated film. I've seen it twice and enjoyed even more the second time. Billy Crystal said he enjoyed making this film as much as any film he's ever done, so that's a good testimony that you'll get some laughs and enjoy this movie as an adult, too. ",/review/rw1671550/?ref_=tt_urv
25 October 2001,jdesando,," `Monsters, Inc.' is the best animated feature this year and one of the greatest of all time.
","You may admire the hair detail on Sully the Yeti's arm, but you will be amazed at the warmth of characterization in `Monsters, Inc.,' surpassing even the great `Shrek' earlier this year. Goodman and Crystal are a comedic team reminiscent of the zaniest Martin and Lewis days. Crystal's Borscht-belt routines brought smiles even to this jaded and admittedly tough-on-comedy critic.  I thought Eddie Murphy's donkey in `Shrek' was smart and funny; Crystal's one-eyed monster is even better with its wry and annoying wit.",/review/rw1671550/?ref_=tt_urv
5 November 2001,george.schmidt,," An instant classic
","MONSTERS, INC. (2001) **** (Voices of: Billy Crystal, John Goodman, James Coburn, Jennifer Tilly, Steve Buscemi, Mary Gibbs, Bonnie Hunt, Bob Peterson, John Ratzenberger, Frank Oz, Steve Susskind, Jeff Pidgeon, Sam ""Penguin"" Black, Daniel R. Gerson. (Dir: Peter Docter/Co-directors: David Silverman, Lee Unkrich)",/review/rw1671550/?ref_=tt_urv
19 September 2002,TxMike,," Superb animation, a most inventive story, fun for the whole family.
","""Monsters Inc"" came out on DVD this week, and now I have my own copy!! It is not very useful to try to evaluate this one against others since such an evaluation is so subjective. But I put it in the same superb category that such animated films as ""Toy Story"", ""A Bug's Life"", ""Shrek"", and ""Disney's Tarzan"" are in. ",/review/rw1671550/?ref_=tt_urv
2 January 2002,Spleen,10," The best computer animated film of them all, and the most adult
","Until now I couldn't bring myself to believe that computer animation was the equal of either stop motion animation or hand-drawn animation.  All computer animated films looked a little (usually more than a little) too sterile, many were animated poorly (""Antz"", ""Shrek"", ""Final Fantasy""), and even the single unqualified success (""Toy Story 2"") provided little evidence that a computer animated film COULD reach the heights other kinds of animation could.  ""Toy Story 2"" had flawless character animation, but nothing as inspired as the best in ""Tarzan"" (released the same year, although I could have chosen almost any other Disney cartoon to make my point); effective art direction, but nothing to match ""Fantasia"" or ""The Nightmare Before Christmas"".  And I thought that ""Toy Story 2"" was as good as the art was ever going to get.",/review/rw1671550/?ref_=tt_urv
15 October 2011,theinaniloquent,10," ""We scare because we care""
","Monsters generate their city's power by scaring children, but they are terribly afraid themselves of being contaminated by children, so when one enters Monstropolis, top scarer Sulley finds his world disrupted.",/review/rw1671550/?ref_=tt_urv
8 January 2019,jamesrupert2014,9," Monstrously clever and funny early Pixar CGI feature
","Sully and Mike (voiced by John Goodman and Billy Crystal) are employees at Monsters Inc., a scream-fueled plant that provides power to Monsteropolis. Screams are generated by 'scarers' (and Sully is the best), who enter children's bedrooms via the closet and are harvested by their partners (in Sully's case, his best friend Mike). Extreme care must be taken, as children are highly toxic to monsters, so when one is accidently transported to the factory, pandemonium ensues. The film is the fourth of Pixar's full length animated features and like most of the studio's work, is excellent. The story is fun with a clever 'twist' to the ending, the animators manage to inject a tremendous amount of character and personality into the CGI characters, and the choice of voice talent is perfect (I especially liked Steve Buscemi as the chameleonic villain Randall). CGI technology has advanced considerably since the film was released but the imagery still holds up and the vast 'closet door' storage facility is great. Typical of the studio, there are a lot of amusing details in the background that are worth watching for. Good, timeless fun for all ages.",/review/rw1671550/?ref_=tt_urv
