Review_Date,Author,Rating,Review_Title,Review,Review_Url
14 September 2019,Calicodreamin,7," Surprisingly good
","I went into this with an open mind, I didn't know what it was about. But I was pleasantly surprised. The acting is good, the plot is straightforward, and the action is well done. The cinematography and make-up are really well done. I quite enjoyed the pairing of Smith and Edgerton. Really well done.",/review/rw4025730/?ref_=tt_urv
27 December 2017,claudio_carvalho,7," Looks Like a Pilot of a TV Series
","In Los Angeles, humans live with orcs and elves in a world where fantasy creatures do exist. LAPD police officer Dayl Ward (Will Smith) is the first human cop having the orc police officer Nick Jakoby (Joel Edgerton) as partner. When Ward is shot by an orc and Jakoby does not capture the shooter, he questions whether Jakoby lets the fellow orc escape. During a patrol, Ward and Jakoby arrest a man that tells that there is a prophecy and Ward is blessed. Meanwhile, Internal Affairs press Ward to find the truth about the escape of the shooter so that they can fire Jakoby. The magic department of the FBI interrogates the man that belongs to the terrorist Shield of Light group and they learn that they are preparing the return of the Dark Lord that will destroy the world. Ward and Jakoby are summoned to attend a disturbance and they stumble upon a Shield of Light safehouse where they arrest the elf Tikka (Lucy Fry) and her magic wand. Soon they learn that Tikka is hunted down by the evil and powerful elf Leilah (Noomi Rapace) and her gang and they need to protect Tikka and the wand; otherwise the world will be destroyed. What will they do?",/review/rw4025730/?ref_=tt_urv
14 February 2021,brentn,7," Strange and awesome.
","Otherworldly and full of action which is why Will Smith took the part. Joel Edgerton is barely recognizable and the story is sort of predictable but it doesn't take away from the presentation. This is Street Kings for Will Smith. Noomi was a cool villain even though there is more than one. The gentrification was a nice touch since there is magic and sorcery involved it makes sense that there would be different classes of people/species and that it would be very prevalent. The action was relentless and bloody and Smith was a little more level headed and not as over the top as he is in Bad Boys or MIB. It seemed darker than his usual movies which is a good move on his part. Overall I enjoyed this and since a sequel has been announced, I guess I wasn't the only one. Solid action movie and recommend.",/review/rw4025730/?ref_=tt_urv
22 February 2020,MR-ODIN,," I liked the new story line!
",To everyone who had not seen this show yet you don't know what you have missed!!!! This review is for everyone who has already seen this movie!!! If you have already watched this movie on Netflix you have to watch it again!!! It is totally different!!! Well same movie but they have changed all kinds of scenes!!!! All the little side dialogue scenes have completely different dialogue from the regional showing of this movie on Netflix !!! It's like a completely alternate telling of the same story but with more detail of the telling of the story ! If you've watched this movie already watch it again!!! It's like watching it for the first time they made it totally redone and more enjoyable and completely open to a sequel! I would be truly disappointed if there is never a sequel to the show !!!!!,/review/rw4025730/?ref_=tt_urv
8 December 2018,Platypuschow,6," Bright: Great ideas, poorly executed
",So Bright was met with highly mixed reviews and I can entirely see why.,/review/rw4025730/?ref_=tt_urv
14 January 2018,ali_jawad,7," good ,entertaining , original
","Hi everyone , this is my first review on IMDb ever , so I will keep it to the point.",/review/rw4025730/?ref_=tt_urv
30 December 2017,view_and_review,6," Underdeveloped
","In a present day world of orcs, fairies, elves and humans a new form of bigotry exists in which orcs are the object of all kinds of discrimination while elves enjoy exclusivity--as in they have all the exclusive stuff. I wouldn't call it racism towards the orcs because that would imply that orcs are a race when in fact they are an entirely different species (I doubt a human and and orc can procreated together (ugh!)). In any case, Officer Daryl Ward (Will Smith) is the unfortunate recipient of an orc partner, Nick Jakoby (Joel Edgerton), on a force in which no other orcs exist nor are they welcome. The two of them have to work together to overcome the bitterness between each other as well as the vitriol that comes from others on the force. They also have to figure out how to protect the world from a dangerous magic wand.",/review/rw4025730/?ref_=tt_urv
26 December 2017,iantrader,5," As subtle as the most un-subtle thing in a very un-subtel world
",This seems to have divided opinion. Is that the mark of a good movie or a terrible one?,/review/rw4025730/?ref_=tt_urv
22 December 2017,boggie4758,8," Was so much better than I thought it would be
",I twist on buddy cop movie. Will Smith and the Orc play off each other perfectly. I could see this is how it would be if Middle Earth got pushed into our present day. The acting is good and the make up is excellent. Ok I loved the Orc and laughed at his one liners..If you want to watch something different then this is the movie for you. I liked it a lot.,/review/rw4025730/?ref_=tt_urv
25 June 2019,nancyldraper,6," Lost potential
",Lots of potential but the execution just got out of control. The dialogue could have been a lot more crisp but instead it was diluted by letting the characters riff out. The mood was uneven not able to balance wise cracks and action. It had the big budget bang but this could have been so much better with more incisive writing and mor streamlined direction. I give this film a 6 (fair) out of 10. {Fantasy Action},/review/rw4025730/?ref_=tt_urv
