Review_Date,Author,Rating,Review_Title,Review,Review_Url
17 October 2005,ccthemovieman-1,10," Fabulous Thriller That Endures
","This a one of the best thriller/suspense/action films I have ever watched, and I've seen tons of them for almost 50 years. It ""endures"" because it is just as entertaining on the sixth viewing as it is on the first.",/review/rw3218879/?ref_=tt_urv
26 December 2004,philip_vanderveken,9," Good acting and directing, constant action and tension. Even after many years this movie still stands
","""The Fugitive"" is one of those movies that you may already have seen a dozen of times, but which still seems to surprise every time that you watch it. I don't know what it actually is that makes this movie so good, but it sure works. It's probably the combination of a good script, good acting and the abundance of action that's always present, but never exaggerated.",/review/rw3218879/?ref_=tt_urv
10 September 2003,cariart,," One of the Great Thrillers!
","There is a kind of magic when a superb cast, a truly gifted director, and a literate script with equal parts 'over-the-top' action, riveting suspense, and rich characterization, come together. The end result attains a luster that only grows through the years, as new audiences, through DVD and VHS, experience the same excitement we felt, viewing it on a theater screen. In the last decade, only a handful of suspense films could be called 'great'...and on top of the list is THE FUGITIVE.",/review/rw3218879/?ref_=tt_urv
2 July 1999,baumer,10," Pure action and Tommy Lee Jones make this an unforgettable masterpiece
","Arnold and Sly are great action heroes.  Their characters are always larger than life.  Rambo and Rocky are household names and The Terminator and films like Commando are great partly because of Arnold's physical presence.  But as good as they are, I don't think they can hold a candle to Harrison Ford. Sure he is in great shape, but have you ever seen an actor take average guys and make them so real that you want to know them?  Take your pick, Han Solo, Indy and even his character in Six Days and Seven Nights was an adventurer. Add Richard Kimble to that list.  As Kimble, Ford is perfect.  He is the wronged man that has to avenge his wife's death and clear his name at the same time.  He is so great in this film and I'm sure that's why so many people went to see this film at first.  But I think what kept them coming back was Tommy Lee Jones.  We'll get to him in a minute.",/review/rw3218879/?ref_=tt_urv
14 June 2001,Doylenf,," Fast-paced action thriller is even superior to the TV series...
","For a good ""chase"" film, you can't beat 'The Fugitive'. Not all films taken from TV series manage to make it to the big screen with a style of their own and a story worth telling. Exceptionally fine performances by Harrison Ford and Tommy Lee Jones are the icing on the cake. The picture scores on all levels: photography, music, editing, script and performances. The bus/train crash at the start is a spectacular piece of filmmaking that gets the story off to a good start with powerful urgency. While you're rooting for Ford all the way, as the doctor wrongly accused of the murder of his wife, you sometimes find yourself in the shoes of the crafty, quirky detective with a sense of humor (Tommy Lee Jones) who is relentless in his pursuit. The battle between the pursued and the pursuer is the dominant theme and it is carried off with great wit and style.",/review/rw3218879/?ref_=tt_urv
26 June 1999,movieman9,10," One of the best action movies of the decade; Ford and Jones are in top form.
","Nothing is more thrilling to see than two characters with superior intelligences, pitting their wits against each other. A thriller does not require a great deal of plot or techno-babble to be involving or complex, although many distributors of blockbusters today seem to think so. For these reasons, ""The Fugitive"" is a huge blessing for a movie critic such as I. I was just thrilled by the excitement, the performances by Harrison Ford and Tommy Lee Jones, and the whole Hitchcockian aura that this sensational film delivered. Even though we have been seeing too many films based on television series come out lately, ""The Fugitive"" is certainly not one of those that we can add to that routine bushel.",/review/rw3218879/?ref_=tt_urv
23 December 2003,DennisLittrell,7," Excellent thriller
","This is a fine vehicle for Harrison Ford made even more agreeable by a clever, somewhat tongue in cheek performance by Tommy Lee Jones as a US Marshall out to have a good time getting the bad guy, even though the bad guy might not be so bad, and even though that's irrelevant, but hey, don't think so much and get me some coffee and a chocolate donut with those sprinkles on top, ya hear?",/review/rw3218879/?ref_=tt_urv
29 April 2000,Quinoa1984,10," The most intense picture of the decade
","The Fugitive is the biggest heart-pounding thriller I have seen in a while (and the best one this decade).  The story revolves around Dr. Richard Kimble, played by Harrison Ford to pythagorean procision.  Kimble is accused of killing his wife and is chased all over Chicago by Marshalls while looking for his wife's one armed killer.  One of these Marshalls is Samuel Gerarg (Tommy Lee Jones terrific and Oscar nod performance) who after a while believes he is innocent. ",/review/rw3218879/?ref_=tt_urv
26 June 2008,blanche-2,8," Great thriller
","Harrison Ford is ""The Fugitive"" in this 1993 version of the popular television series. The film also stars Tommy Lee Jones as Gerard, Sela Ward, Julianne Moore and Joe Pantoliano. For you young 'uns out there, ""The Fugitive"" TV show starring David Janssen was based on the 1954 Sam Sheppard case, the subject itself of 10 books and two movies. Dr. Sheppard. accused of murdering his wife, claimed to have seen a ""bushy-haired man"" at the scene. It was a landmark case, resulting in the creation of the ""change of venue"" motion.",/review/rw3218879/?ref_=tt_urv
11 June 2019,bkoganbing,8," The premises of the TV series
","Back in the 60s I tuned into ABC TV on Tuesday night to see how David Janssen as
Dr. Richard Kimble would once again escape the clutches of the law. Kimble was a convicted murderer who escaped execution in a train wreck. Once out Kimble
searches for a one armed man he saw leaving his home where his dead wife was
who can clear him. Searching for single wing and avoiding the cops was what was
behind every episode for four years.",/review/rw3218879/?ref_=tt_urv
