Review_Date,Author,Rating,Review_Title,Review,Review_Url
16 December 2022,Tweetienator,6," Visuals Top, Movie Not
","The strong suit of the first Avatar movie was for sure not the story (the retelling of Pocahontas in a sci-fi context etc. - my rate for that one is a straight 8), so I did not expect a sophisticated plot or something substantial, and like expected, the story is nothing worth to mention or remarkable. Fore sure, The Way of Water is no bad experience, the effects are fine, the production superb, so I dare to say, if you liked the first one you will like this one most likely too. All in all I was entertained, but the trip had some lengthy parts too, some cutting (like in many productions these days) would have done some magick to the experience of The Way of Water. Also the sensation of the new style like movies like the first Matrix, Sin City and Avatar provided is gone - you know what you get. So I gotta confess, here and there I was slightly bored, and sometimes it was like watching the cinematic to a (well made) computer game. In my humble opinion, the media mostly does overpraise this work by James Cameron like they did with the Dune remake by Denis Villeneuve. Eye-candy? Yes. Cinematic masterpieces? No.",/review/rw8754369/?ref_=tt_urv
15 December 2022,JumpingCineFile,7," Visually stunning and action packed but story is light
",This sequel has a design and look that matches the first film but it no longer has the same impact. While the ocean setting brings new creatures for us to marvel at - it isn't as breathtakingly new as it was 13 years ago.,/review/rw8754369/?ref_=tt_urv
16 December 2022,Paragon240,6," Avatar: The Way of Water follows in its predecessor's footsteps with stunning effects and a mediocre story.
","It's a James Cameron film, so it's impressive. The special effects, camerawork, world-building, and action were all off the charts. But Avatar: The Way of Water struggles like its predecessor in the story and character development departments. In fact, the story of The Way of Water is almost identical to the first Avatar. Instead of humans learning to be Na'vi and then fighting Stephen slang, a family of forest Na'vi learns to be ocean Na'vi and then fight Stephen Lang. All the strengths and weaknesses of the first movie are back in this one, with the bonus of being compared to the original. It really is a visual feast and special effects masterpiece, but just like the first Avatar, that's all it is.",/review/rw8754369/?ref_=tt_urv
18 December 2022,garabedian123,4," I wanted to love..but there is no magic in this one
","So, the dumbest thing they could have possibly have dones...they did within the first few minutes of the movie. Not 1, not 2, but 3 completely unbelievable events. They clone the Colonel in a avatar form...and he has a human son also on planet, and Sigorney Weaver has a daughter, even though she is dead...Did i miss anything. Is there anyone out there that actually liked this beginning?",/review/rw8754369/?ref_=tt_urv
15 December 2022,alfredvankuik,5," Empty beauty
",James Cameron brings the biggest disappointment of the year. Avatar 2 is nothing but empty beauty.,/review/rw8754369/?ref_=tt_urv
14 December 2022,Jeremy_Urquhart,9," James Cameron's triumphant return
","It's hard to believe the sequel to Avatar has actually come out. After 13 years and what feels like half-a-dozen delays, it's officially here.",/review/rw8754369/?ref_=tt_urv
29 December 2022,fraser-simons,6," Bro, The only thing it nails is how pretty it is
","Technically gorgeous, but the story is similarly emotionally manipulative without really thinking through the colonial themes, making it recursive of the first - even with the exact same antagonists, which get more screen time despite that being used little to no effect, except to perpetuate similar circumstances for the next movie. How exasperating. LET THE BAD GUY GO FFS. The kid saying bro every five seconds was excruciating. Why would they have the same vernacular as 20th century people? Why would the kid have that affectation when no one else uses it? It's so stupid.",/review/rw8754369/?ref_=tt_urv
16 December 2022,EvanoOruvan,6," Most part felt like watching a sequence from National Geographic
","Without question, this has the best CG works I have seen in recent movies.. Visuals are outstanding.. Underwater sequences and the fight scenes felt very real.. And that's all to it.. Just because it's a visual masterpiece, I cannot spend continuous 12-15 minutes just watching the underwater animals.. It felt like watching some episode from National Geographic or Animal planet..",/review/rw8754369/?ref_=tt_urv
16 December 2022,imseeg,4," Pretty visuals dont make a good movie. This movie only has got one gear and it bored the heck out of me!
","Massive advertising will make sure (just like me) that many people will go see it anyway, no matter how bad the reviews. Especially kids will want to see it. Because let's face it, this picture is particularly targetted at kids and hurrah for them if they are into this sort of nonstop action packed game adventure movie. I am not into it though... NOT at all!",/review/rw8754369/?ref_=tt_urv
14 December 2022,Dory_Darko,9," Damn James Cameron...
","He did it again. And I don't even really understand how. He has some kind of mysterious, special power that he secretly wields over us and we don't even notice. That's how he keeps tricking us into spending all our hard-earned money to see his movies, so much so that we've made him the most commercially successful director of all time. Because these are James Cameron's most typical trademarks, for pretty much all of his movies, which he has once again dutifully employed in Avatar 2:",/review/rw8754369/?ref_=tt_urv
